ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
3436,43174,2024-06-27,Faulty Product,314.92
3437,8848,2023-03-18,Faulty Product,1248.26
3438,15066,2025-07-22,Faulty Product,905.92
3439,12149,2022-03-02,Wrong Item,861.98
3440,33673,2023-06-16,Damaged,722.54
3441,46874,2025-04-09,Damaged,987.87
3442,4947,2025-03-20,Changed Mind,107.67
3443,20461,2024-05-14,Damaged,1724.73
3444,43124,2024-06-15,Late Delivery,569.3
3445,47790,2024-12-29,Wrong Item,951.42
3446,782,2024-08-15,Damaged,1277.77
3447,29047,2023-10-02,Changed Mind,575.18
3448,39011,2024-11-18,Wrong Item,618.21
3449,42899,2022-04-02,Changed Mind,184.39
3450,21782,2025-09-08,Changed Mind,1313.46
3451,42298,2023-06-16,Late Delivery,1169.47
3452,11169,2025-07-09,Wrong Item,1294.88
3453,30518,2022-05-13,Late Delivery,1720.96
3454,42417,2023-03-05,Changed Mind,1344.97
3455,34243,2025-07-24,Faulty Product,375.64
3456,40846,2023-06-25,Changed Mind,500.74
3457,44005,2023-11-29,Late Delivery,562.54
3458,36716,2022-08-04,Changed Mind,66.96
3459,40198,2023-11-27,Faulty Product,643.02
3460,15558,2024-01-11,Wrong Item,208.1
3461,21180,2024-08-06,Changed Mind,1612.37
3462,11405,2024-04-24,Damaged,719.82
3463,37744,2023-09-13,Changed Mind,592.56
3464,24175,2022-10-16,Faulty Product,994.99
3465,11632,2023-04-29,Late Delivery,72.77
3466,9103,2025-01-05,Wrong Item,1244.88
3467,15214,2022-03-29,Faulty Product,347.55
3468,29783,2023-03-09,Late Delivery,981.46
3469,9079,2022-07-02,Wrong Item,80.92
3470,19104,2023-09-29,Damaged,192.62
3471,42753,2025-04-30,Late Delivery,1745.08
3472,48838,2023-11-18,Damaged,109.46
3473,18511,2022-11-04,Wrong Item,486.33
3474,44830,2025-06-19,Late Delivery,1430.03
3475,38073,2024-10-15,Changed Mind,329.49
3476,2959,2023-12-11,Wrong Item,845.88
3477,6430,2022-03-28,Changed Mind,406.24
3478,18436,2022-05-28,Wrong Item,990.46
3479,42890,2024-12-31,Faulty Product,1044.55
3480,12218,2023-08-14,Faulty Product,615.22
3481,15465,2024-06-27,Wrong Item,271.52
3482,5537,2022-10-30,Faulty Product,112.57
3483,12914,2024-09-10,Changed Mind,1302.74
3484,17312,2024-06-16,Damaged,76.29
3485,21103,2023-12-01,Changed Mind,13.1
3486,49248,2023-09-08,Wrong Item,808.46
3487,33490,2025-05-17,Changed Mind,622.58
3488,444444,2022-11-23,Damaged,933.89
3489,4107,2023-12-19,Damaged,333.14
3490,46527,2022-03-13,Faulty Product,466.1
3491,48935,2023-05-22,Wrong Item,119.47
3492,21516,2024-09-19,Damaged,246.2
3493,12435,2025-07-10,Wrong Item,555.24
3494,47048,2025-10-25,Late Delivery,1209.81
3495,33774,2022-10-04,Late Delivery,1226.32
3496,22513,2022-04-08,Wrong Item,1322.37
3497,8820,2023-01-20,Changed Mind,1064.1
3498,40938,2022-11-27,Damaged,889.95
3499,30744,2023-12-19,Damaged,863.33
3500,31399,2025-07-30,Damaged,689.69
3501,14144,2025-09-04,Changed Mind,684.34
3502,18192,2024-07-16,Wrong Item,449.89
3503,9861,2022-04-20,Late Delivery,389.6
3504,37732,2024-03-09,Wrong Item,132.31
3505,39127,2025-07-05,Wrong Item,946.0
3506,19595,2023-11-19,Faulty Product,1444.63
3507,19432,2022-11-08,Wrong Item,549.7
3508,4187,2025-12-27,Wrong Item,690.55
3509,33097,2022-12-07,Faulty Product,1441.45
3510,47631,2022-05-02,Late Delivery,484.73
3511,24954,2023-02-16,Damaged,121.28
3512,35187,2025-02-04,Damaged,851.06
3513,25441,2023-11-10,Changed Mind,879.65
3514,41424,2024-05-18,Faulty Product,1257.75
3515,28673,2022-08-27,Late Delivery,1020.08
3516,20974,2025-06-24,Damaged,367.09
3517,29756,2025-01-03,Damaged,115.23
3518,34157,2025-01-05,Faulty Product,299.94
3519,47204,2024-08-19,Faulty Product,540.85
3520,45309,2023-07-25,Wrong Item,1471.91
3521,32016,2025-04-13,Wrong Item,1458.04
3522,22560,2024-06-28,Damaged,288.64
3523,11713,2023-12-29,Wrong Item,1449.7
3524,23442,2022-10-22,Damaged,1382.66
3525,12276,2022-02-03,Wrong Item,868.98
3526,35909,2024-10-09,Changed Mind,928.42
3527,32517,2024-12-16,Late Delivery,947.41
3528,42447,2025-03-07,Damaged,113.71
3529,38834,2024-01-13,Damaged,929.6
3530,3450,2024-11-15,Damaged,932.75
3531,25408,2025-11-04,Damaged,401.22
3532,13927,2024-01-22,Faulty Product,193.77
3533,18171,2025-03-08,Damaged,835.88
3534,31936,2023-08-11,Wrong Item,1270.54
3535,31993,2023-11-03,Changed Mind,675.46
3536,36087,2025-08-29,Late Delivery,1580.47
3537,43537,2023-11-08,Changed Mind,1097.64
3538,8879,2025-08-22,Wrong Item,1340.83
3539,5303,2024-01-09,Wrong Item,1824.13
3540,16018,2022-04-14,Wrong Item,856.11
3541,444444,2026-01-04,Faulty Product,1069.86
3542,21742,2022-03-04,Wrong Item,295.77
3543,21479,2024-09-30,Late Delivery,825.36
3544,20858,2023-09-15,Late Delivery,687.0
3545,48162,2024-09-16,Late Delivery,505.75
3546,2034,2022-03-05,Faulty Product,941.54
3547,27205,2023-12-17,Faulty Product,602.42
3548,18879,2023-10-31,Damaged,838.34
3549,37184,2022-07-23,Late Delivery,436.85
3550,30695,2025-02-17,Changed Mind,356.23
3551,28239,2023-07-03,Changed Mind,869.81
3552,18638,2024-05-15,Wrong Item,1322.64
3553,6189,2024-10-09,Damaged,608.06
3554,22965,2025-08-20,Changed Mind,655.97
3555,47348,2024-10-05,Late Delivery,350.81
3556,14008,2025-12-26,Wrong Item,1154.26
3557,18383,2025-09-09,Late Delivery,145.45
3558,38194,2025-08-22,Faulty Product,451.91
3559,1450,2022-11-14,Damaged,595.51
3560,37907,2025-04-02,Faulty Product,1061.89
3561,19733,2022-12-28,Damaged,79.3
3562,11956,2023-12-06,Wrong Item,414.4
3563,44814,2025-07-31,Changed Mind,1797.22
3564,34504,2025-08-22,Changed Mind,662.69
3565,22646,2025-09-20,Wrong Item,1480.58
3566,11561,2024-04-27,Wrong Item,186.18
3567,11923,2024-10-14,Faulty Product,589.02
3568,37013,2022-12-05,Changed Mind,1381.36
3569,46333,2022-10-22,Wrong Item,9.5
3570,3993,2024-11-02,Changed Mind,367.87
3571,13217,2023-09-12,Faulty Product,101.39
3572,24231,2023-06-05,Wrong Item,860.63
3573,43791,2023-08-26,Late Delivery,397.09
3574,40640,2025-08-16,Faulty Product,664.24
3575,37674,2025-09-19,Faulty Product,673.73
3576,36715,2022-03-24,Late Delivery,1416.68
3577,21068,2023-06-22,Wrong Item,1111.11
3578,7080,2025-09-11,Changed Mind,1085.73
3579,37165,2022-05-31,Changed Mind,1049.28
3580,9667,2025-10-09,Faulty Product,191.67
3581,22040,2023-08-01,Faulty Product,561.94
3582,16454,2023-06-30,Late Delivery,933.64
3583,2566,2025-04-12,Faulty Product,74.98
3584,20407,2023-10-06,Wrong Item,814.92
3585,14603,2022-12-23,Changed Mind,1082.34
3586,38334,2022-09-25,Faulty Product,335.2
3587,11464,2022-03-13,Damaged,1105.93
3588,30969,2025-04-14,Wrong Item,719.73
3589,11897,2025-12-26,Faulty Product,594.99
3590,8087,2022-03-12,Wrong Item,689.12
3591,27168,2024-11-20,Changed Mind,411.08
3592,29319,2024-05-07,Late Delivery,565.09
3593,3367,2025-05-01,Changed Mind,432.26
3594,42361,2022-10-10,Faulty Product,725.73
3595,23964,2025-05-17,Changed Mind,999.2
3596,44804,2023-11-26,Wrong Item,751.94
3597,44606,2023-03-16,Faulty Product,686.07
3598,32020,2023-12-26,Changed Mind,410.54
3599,32536,2025-09-17,Late Delivery,810.35
3600,20843,2023-12-19,Changed Mind,118.16
3601,7043,2025-11-04,Faulty Product,808.3
3602,41593,2025-12-06,Faulty Product,880.71
3603,8998,2023-09-19,Faulty Product,427.94
3604,27357,2025-09-01,Changed Mind,605.32
3605,34270,2025-12-12,Wrong Item,970.55
3606,15473,2022-11-25,Damaged,123.71
3607,42869,2022-07-28,Faulty Product,57.23
3608,45578,2024-04-28,Changed Mind,891.33
3609,36390,2022-12-18,Damaged,627.04
3610,36607,2025-12-24,Faulty Product,840.65
3611,31416,2025-09-15,Damaged,628.75
3612,19780,2025-04-05,Faulty Product,688.63
3613,14689,2025-09-16,Faulty Product,918.58
3614,16066,2025-02-04,Faulty Product,407.27
3615,3060,2025-01-26,Faulty Product,388.55
3616,6456,2025-01-01,Late Delivery,1244.46
3617,35409,2024-03-31,Wrong Item,248.69
3618,44871,2024-11-14,Damaged,1344.71
3619,7520,2022-08-14,Damaged,969.44
3620,23456,2025-03-29,Faulty Product,573.48
3621,22581,2024-11-07,Late Delivery,563.81
3622,35001,2025-05-31,Damaged,179.05
3623,313,2025-08-09,Late Delivery,928.39
3624,27231,2025-06-11,Damaged,1397.48
3625,24336,2022-06-21,Late Delivery,1234.61
3626,38046,2025-01-04,Damaged,678.98
3627,13907,2022-12-05,Damaged,146.42
3628,49642,2022-03-13,Changed Mind,1234.26
3629,35027,2022-04-17,Faulty Product,482.12
3630,19904,2023-12-27,Wrong Item,627.8
3631,17778,2025-09-14,Damaged,1317.09
3632,857,2024-05-09,Changed Mind,891.18
3633,18425,2022-07-26,Faulty Product,1578.64
3634,24910,2023-08-18,Late Delivery,801.22
3635,9599,2025-10-02,Late Delivery,1115.62
3636,26773,2025-08-17,Late Delivery,785.99
3637,37560,2022-09-17,Faulty Product,463.88
3638,20037,2024-12-31,Faulty Product,642.05
3639,47575,2023-06-14,Wrong Item,797.07
3640,34691,2022-09-26,Changed Mind,897.56
3641,12753,2024-10-27,Changed Mind,1418.4
3642,7367,2023-06-16,Faulty Product,1237.42
3643,45218,2025-06-04,Changed Mind,139.73
3644,21296,2024-09-12,Late Delivery,634.96
3645,46780,2023-11-22,Wrong Item,341.3
3646,25769,2025-10-15,Damaged,68.58
3647,20164,2023-08-06,Wrong Item,119.3
3648,19173,2025-09-01,Damaged,1281.42
3649,601,2025-04-27,Damaged,313.25
3650,38616,2024-02-12,Damaged,1127.9
3651,18556,2024-02-10,Faulty Product,426.41
3652,16814,2025-10-22,Late Delivery,148.93
3653,22321,2023-04-05,Changed Mind,198.81
3654,12812,2023-03-23,Late Delivery,775.5
3655,10660,2024-10-20,Late Delivery,201.71
3656,19434,2024-11-15,Changed Mind,768.62
3657,4584,2025-12-02,Late Delivery,334.63
3658,36593,2024-06-22,Wrong Item,664.47
3659,5099,2024-04-28,Damaged,516.48
3660,21200,2025-07-17,Damaged,1010.32
3661,47035,2022-12-30,Faulty Product,227.02
3662,39426,2024-09-04,Late Delivery,1428.27
3663,23417,2024-12-19,Late Delivery,329.54
3664,5447,2022-01-16,Wrong Item,472.63
3665,23416,2024-11-21,Changed Mind,168.75
3666,26902,2023-04-30,Late Delivery,230.01
3667,25286,2023-05-03,Changed Mind,141.24
3668,31538,2023-01-06,Wrong Item,723.08
3669,35464,2025-04-25,Wrong Item,387.1
3670,12314,2024-05-27,Faulty Product,46.88
3671,45702,2024-03-17,Faulty Product,390.58
3672,33713,2024-07-25,Late Delivery,667.08
3673,30868,2023-10-01,Faulty Product,885.01
3674,44262,2023-12-18,Wrong Item,792.43
3675,16967,2024-10-31,Changed Mind,908.36
3676,7470,2023-12-14,Faulty Product,687.07
3677,10497,2023-05-29,Faulty Product,1449.46
3678,15217,2024-10-04,Wrong Item,970.68
3679,19042,2023-06-27,Damaged,1557.11
3680,25599,2022-04-16,Faulty Product,225.38
3681,27989,2025-07-03,Late Delivery,689.11
3682,9477,2025-07-21,Late Delivery,574.69
3683,45768,2023-12-12,Late Delivery,995.78
3684,34566,2023-08-02,Late Delivery,961.95
3685,28358,2025-07-27,Changed Mind,1370.21
3686,10994,2023-01-02,Late Delivery,288.61
3687,41230,2024-11-28,Late Delivery,704.23
3688,27183,2025-09-22,Wrong Item,411.79
3689,47718,2025-09-30,Faulty Product,216.17
3690,646,2023-01-13,Late Delivery,894.92
3691,30444,2025-08-09,Damaged,339.75
3692,10178,2022-03-29,Faulty Product,571.0
3693,31041,2024-11-28,Wrong Item,968.69
3694,26051,2023-03-02,Damaged,248.53
3695,15076,2023-10-17,Faulty Product,219.76
3696,12863,2022-12-01,Faulty Product,658.61
3697,19214,2025-09-19,Faulty Product,387.41
3698,42715,2023-08-11,Faulty Product,792.42
3699,4862,2025-08-09,Faulty Product,275.27
3700,708,2022-08-28,Damaged,215.7
3701,4049,2023-08-02,Late Delivery,300.11
3702,9679,2023-04-21,Damaged,919.0
3703,47811,2025-11-16,Changed Mind,829.09
3704,42591,2023-07-19,Changed Mind,890.45
3705,13951,2024-11-15,Changed Mind,94.78
3706,38150,2024-11-03,Wrong Item,10.16
3707,18744,2023-10-12,Late Delivery,710.23
3708,2553,2024-12-21,Changed Mind,945.41
3709,2995,2024-04-08,Damaged,446.51
3710,2333,2023-05-03,Wrong Item,356.51
3711,37395,2022-11-18,Wrong Item,593.67
3712,22096,2022-04-23,Late Delivery,87.75
3713,42850,2022-08-07,Wrong Item,629.18
3714,45468,2025-09-03,Changed Mind,1015.25
3715,19059,2024-02-14,Faulty Product,1003.24
3716,3573,2024-07-12,Damaged,216.6
3717,13921,2022-03-29,Late Delivery,921.76
3718,33573,2022-10-29,Late Delivery,908.63
3719,19433,2022-09-08,Changed Mind,363.07
3720,27535,2024-12-12,Faulty Product,1405.66
3721,37116,2025-05-05,Late Delivery,783.92
3722,49139,2022-11-30,Damaged,248.35
3723,13487,2022-07-06,Faulty Product,789.62
3724,47310,2025-08-08,Faulty Product,356.49
3725,48814,2022-09-15,Late Delivery,190.88
3726,4436,2022-10-23,Late Delivery,107.81
3727,19616,2023-11-18,Wrong Item,729.09
3728,38789,2022-12-03,Damaged,233.65
3729,49297,2022-12-28,Changed Mind,1193.05
3730,37111,2025-08-15,Late Delivery,240.39
3731,39611,2023-11-01,Changed Mind,1610.42
3732,29467,2022-03-13,Wrong Item,1126.13
3733,34578,2023-12-06,Damaged,191.56
3734,12173,2023-10-23,Faulty Product,91.31
3735,2076,2022-07-21,Faulty Product,372.71
3736,40090,2022-05-22,Damaged,337.3
3737,1152,2025-09-13,Wrong Item,917.81
3738,12937,2024-09-22,Damaged,794.38
3739,17418,2024-07-21,Damaged,631.38
3740,12333,2024-07-17,Damaged,760.77
3741,23898,2024-12-10,Damaged,725.98
3742,40418,2024-07-09,Wrong Item,758.32
3743,1241,2022-09-27,Damaged,916.47
3744,16589,2025-05-15,Changed Mind,193.42
3745,29487,2023-07-11,Faulty Product,487.91
3746,34567,2023-08-26,Changed Mind,919.36
3747,5601,2024-10-25,Faulty Product,456.67
3748,27263,2025-05-15,Changed Mind,764.44
3749,29325,2024-07-16,Wrong Item,322.33
3750,49316,2025-12-13,Changed Mind,414.4
3751,29734,2025-07-30,Changed Mind,819.16
3752,41864,2022-11-14,Changed Mind,832.36
3753,21041,2022-07-09,Damaged,831.25
3754,30120,2025-05-06,Changed Mind,437.91
3755,6373,2022-03-30,Faulty Product,584.65
3756,22738,2024-11-27,Damaged,401.46
3757,7249,2023-06-16,Faulty Product,1141.38
3758,20098,2022-11-18,Changed Mind,859.06
3759,23863,2023-10-11,Faulty Product,1267.94
3760,17321,2025-04-27,Faulty Product,85.17
3761,44991,2023-09-11,Faulty Product,1077.45
3762,25174,2024-07-11,Damaged,490.52
3763,49459,2024-01-10,Faulty Product,197.22
3764,1777,2024-10-24,Wrong Item,1348.3
3765,39152,2022-10-01,Late Delivery,71.92
3766,38820,2022-08-07,Damaged,614.68
3767,2576,2025-01-11,Changed Mind,659.55
3768,32301,2023-09-17,Damaged,702.52
3769,29212,2023-12-29,Wrong Item,433.65
3770,48715,2022-12-05,Wrong Item,1208.73
3771,5748,2022-12-14,Wrong Item,741.25
3772,33366,2026-01-12,Late Delivery,579.77
3773,17542,2024-12-28,Damaged,323.84
3774,36422,2024-01-06,Late Delivery,1359.62
3775,28462,2025-12-21,Faulty Product,916.17
3776,31173,2024-08-08,Late Delivery,535.55
3777,36226,2023-01-08,Damaged,829.38
3778,47313,2025-12-14,Changed Mind,454.58
3779,10505,2025-06-09,Changed Mind,784.73
3780,31704,2022-12-12,Late Delivery,1438.74
3781,24290,2022-11-27,Changed Mind,553.53
3782,49740,2024-10-16,Late Delivery,1675.75
3783,31209,2024-10-14,Late Delivery,1219.33
3784,1535,2023-07-16,Changed Mind,792.16
3785,27004,2023-03-31,Late Delivery,1107.96
3786,9375,2024-03-02,Late Delivery,236.88
3787,6979,2024-10-25,Damaged,73.94
3788,31915,2022-02-21,Late Delivery,294.57
3789,8842,2024-01-01,Wrong Item,9.39
3790,28905,2026-01-05,Faulty Product,101.62
3791,35407,2023-08-26,Late Delivery,968.37
3792,8445,2022-12-30,Damaged,577.89
3793,31330,2023-07-21,Changed Mind,745.84
3794,15436,2022-06-19,Changed Mind,620.17
3795,4891,2024-04-18,Changed Mind,605.98
3796,40075,2023-03-11,Faulty Product,328.76
3797,14941,2023-10-05,Faulty Product,1451.39
3798,31101,2022-08-01,Late Delivery,1266.1
3799,14529,2022-12-26,Faulty Product,853.73
3800,49017,2022-09-06,Damaged,1825.26
3801,5997,2024-12-12,Wrong Item,128.59
3802,14358,2025-10-14,Damaged,1074.52
3803,21531,2023-12-19,Wrong Item,876.13
3804,5588,2024-09-04,Damaged,1280.27
3805,13261,2023-07-13,Late Delivery,1472.66
3806,34021,2022-11-01,Late Delivery,766.17
3807,13309,2024-12-08,Faulty Product,118.8
3808,23729,2022-08-25,Changed Mind,289.71
3809,44132,2022-11-29,Faulty Product,264.48
3810,18892,2024-06-02,Changed Mind,1261.8
3811,9779,2024-07-18,Wrong Item,664.82
3812,19516,2024-05-04,Faulty Product,1006.51
3813,47612,2022-08-22,Late Delivery,708.23
3814,37930,2022-07-20,Faulty Product,435.6
3815,8021,2023-07-11,Faulty Product,1290.61
3816,20489,2025-07-21,Changed Mind,414.9
3817,28925,2023-05-03,Late Delivery,190.73
3818,20014,2024-10-02,Wrong Item,1185.51
3819,26695,2022-07-03,Changed Mind,596.51
3820,38100,2022-11-06,Late Delivery,837.25
3821,4998,2022-05-29,Late Delivery,778.58
3822,3134,2023-10-11,Wrong Item,988.57
3823,7552,2023-09-19,Changed Mind,547.87
3824,28454,2024-03-01,Late Delivery,72.73
3825,1588,2022-06-26,Late Delivery,804.31
3826,43104,2025-03-19,Damaged,627.62
3827,5939,2022-12-08,Damaged,320.12
3828,31205,2023-03-27,Damaged,361.91
3829,583,2025-08-04,Changed Mind,339.92
3830,46658,2024-03-30,Damaged,635.86
3831,40607,2024-09-24,Damaged,333.1
3832,19138,2024-08-27,Damaged,330.71
3833,20948,2023-05-30,Faulty Product,1082.78
3834,17354,2024-07-17,Faulty Product,299.8
3835,871,2022-08-06,Late Delivery,1026.55
3836,25424,2025-09-23,Changed Mind,436.39
3837,645,2025-05-19,Late Delivery,810.53
3838,28666,2024-07-29,Damaged,681.67
3839,26964,2023-12-15,Changed Mind,453.19
3840,3176,2023-12-13,Damaged,300.37
3841,37689,2022-08-02,Changed Mind,625.9
3842,35029,2023-11-06,Late Delivery,867.85
3843,14585,2024-04-25,Changed Mind,861.41
3844,444444,2025-09-08,Faulty Product,183.31
3845,10658,2022-08-22,Late Delivery,372.86
3846,444444,2024-12-27,Changed Mind,24.49
3847,18599,2024-03-28,Late Delivery,696.14
3848,47157,2022-08-24,Wrong Item,1486.3
3849,48205,2025-11-29,Late Delivery,1262.93
3850,19609,2023-08-15,Late Delivery,312.97
3851,444444,2022-06-11,Wrong Item,625.09
3852,46247,2023-04-29,Changed Mind,353.26
3853,14172,2025-02-07,Wrong Item,68.42
3854,25133,2024-12-19,Wrong Item,1147.98
3855,32122,2024-10-08,Changed Mind,386.72
3856,11584,2024-12-01,Changed Mind,192.42
3857,45743,2023-10-18,Changed Mind,583.97
3858,45849,2024-08-12,Wrong Item,1177.96
3859,30905,2025-09-22,Wrong Item,1060.94
3860,33493,2022-06-02,Faulty Product,1563.47
3861,49096,2025-06-21,Faulty Product,200.31
3862,7717,2024-11-04,Changed Mind,99.41
3863,14744,2025-09-08,Faulty Product,1308.67
3864,13386,2024-08-25,Wrong Item,373.94
3865,35837,2025-02-17,Wrong Item,453.02
3866,1871,2022-10-20,Damaged,589.78
3867,24877,2023-05-12,Changed Mind,267.57
3868,1573,2023-06-24,Changed Mind,861.11
3869,9882,2024-09-02,Wrong Item,694.26
3870,3872,2022-10-09,Changed Mind,645.55
3871,40331,2023-06-25,Damaged,1173.27
3872,5925,2026-01-03,Wrong Item,316.27
3873,11765,2024-05-10,Faulty Product,1299.6
3874,8359,2024-04-05,Wrong Item,664.91
3875,26412,2025-11-02,Faulty Product,1546.59
3876,19,2025-10-28,Wrong Item,481.33
3877,42055,2025-07-31,Damaged,1372.01
3878,49322,2023-08-02,Faulty Product,1054.69
3879,15005,2024-08-03,Damaged,1422.62
3880,2792,2022-10-10,Damaged,889.02
3881,43549,2025-02-22,Changed Mind,1791.46
3882,5335,2025-11-01,Wrong Item,710.83
3883,8366,2022-12-20,Faulty Product,574.83
3884,43630,2024-06-15,Late Delivery,689.62
3885,33862,2025-12-10,Late Delivery,893.01
3886,31882,2022-09-02,Late Delivery,286.74
3887,26092,2024-07-22,Faulty Product,799.37
3888,4065,2022-03-20,Damaged,610.01
3889,4645,2023-12-08,Damaged,891.17
3890,5941,2023-05-07,Changed Mind,1083.29
3891,6046,2022-10-28,Faulty Product,863.46
3892,39130,2023-01-29,Wrong Item,582.83
3893,14589,2025-04-12,Damaged,692.21
3894,39701,2024-05-15,Faulty Product,1120.23
3895,48747,2022-07-25,Late Delivery,881.77
3896,45077,2025-06-17,Late Delivery,1097.32
3897,9165,2023-01-15,Damaged,1286.86
3898,12866,2025-12-05,Changed Mind,544.14
3899,35115,2024-11-13,Late Delivery,62.02
3900,27022,2024-06-18,Damaged,307.25
3901,7275,2023-08-19,Wrong Item,652.63
3902,1424,2025-03-20,Late Delivery,621.81
3903,24989,2024-01-18,Faulty Product,773.8
3904,34868,2024-11-29,Faulty Product,269.44
3905,39803,2025-09-15,Faulty Product,675.3
3906,28202,2023-09-04,Wrong Item,220.85
3907,46976,2025-07-07,Late Delivery,1058.64
3908,28731,2023-08-01,Faulty Product,117.34
3909,30470,2025-07-23,Damaged,960.13
3910,44859,2022-11-10,Changed Mind,1259.27
3911,43185,2025-05-22,Damaged,103.75
3912,2923,2024-07-07,Damaged,451.44
3913,33549,2023-06-23,Damaged,206.77
3914,44217,2022-04-16,Damaged,949.93
3915,23598,2025-08-05,Faulty Product,415.77
3916,4239,2022-12-27,Faulty Product,715.52
3917,45871,2025-06-09,Wrong Item,189.91
3918,37575,2024-04-30,Faulty Product,967.88
3919,41020,2022-12-30,Wrong Item,591.79
3920,37007,2023-12-14,Late Delivery,1214.42
3921,33706,2024-09-06,Changed Mind,349.16
3922,23536,2024-06-21,Late Delivery,378.52
3923,38464,2023-10-01,Damaged,731.76
3924,25804,2023-12-11,Wrong Item,441.85
3925,19752,2025-06-30,Late Delivery,408.68
3926,18468,2025-09-29,Damaged,293.08
3927,3269,2024-06-10,Faulty Product,1282.23
3928,8037,2022-11-16,Wrong Item,1361.11
3929,9672,2023-08-14,Damaged,766.51
3930,37302,2024-09-02,Faulty Product,719.23
3931,45168,2022-05-05,Late Delivery,120.22
3932,37789,2025-02-02,Changed Mind,564.82
3933,31364,2025-08-21,Changed Mind,941.29
3934,16512,2023-08-03,Changed Mind,187.7
3935,16156,2025-12-24,Damaged,344.0
3936,32331,2023-10-25,Wrong Item,835.13
3937,21147,2025-08-12,Faulty Product,879.57
3938,45376,2022-08-16,Damaged,496.11
3939,8793,2025-12-28,Changed Mind,519.77
3940,48322,2025-12-23,Changed Mind,1456.31
3941,48694,2024-01-10,Faulty Product,792.17
3942,9,2023-03-13,Wrong Item,1375.58
3943,37533,2022-08-16,Faulty Product,847.29
3944,20358,2024-01-24,Faulty Product,1326.45
