ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,ShippingCost
29040,29003,Evri,2024-03-24,2024-03-30,2.97
29041,47114,DPD,2024-05-31,2024-06-06,7.71
29042,40564,Evri,2024-05-05,2024-05-10,4.31
29043,33318,DPD,2023-07-29,2023-07-30,2.97
29044,31090,Evri,2025-07-03,2025-07-04,22.30
29045,2030,DHL,2025-03-18,2025-03-23,11.23
29046,38001,"Royal Mail",2024-10-30,2024-11-04,14.64
29047,NULL,DHL,2024-02-05,2024-02-11,5.51
29048,21823,"Royal Mail",2022-11-01,2022-11-05,16.38
29049,9027,"Royal Mail",2022-08-05,2022-08-08,8.01
29050,27250,DPD,2025-01-01,2025-01-03,9.79
29051,16128,UPS,2022-07-02,2022-07-05,19.48
29052,39849,"Royal Mail",2024-06-16,2024-06-22,17.57
29053,3631,"Royal Mail",2024-07-14,2024-07-21,19.28
29054,25955,DPD,2024-08-22,2024-08-23,6.70
29055,28152,DPD,2023-09-05,2023-09-11,23.32
29056,36041,DPD,2022-08-09,2022-08-14,7.44
29057,7421,DPD,2025-06-11,2025-06-17,12.11
29058,11201,Evri,2022-08-15,2022-08-21,12.85
29059,17516,"Royal Mail",2023-12-12,2023-12-18,3.90
29060,18140,"Royal Mail",2024-11-26,2024-12-03,21.20
29061,20333,DPD,2022-03-08,2022-03-12,2.63
29062,32226,UPS,2023-07-10,2023-07-16,4.10
29063,14002,UPS,2023-04-30,2023-05-06,9.70
29064,45085,UPS,2024-02-19,2024-02-25,17.47
29065,17622,DHL,2023-09-14,2023-09-16,10.10
29066,6107,Evri,2023-04-10,2023-04-11,10.88
29067,29732,DHL,2023-05-02,2023-05-04,20.38
29068,48718,"Royal Mail",2025-10-25,2025-11-01,15.88
29069,28138,Evri,2022-10-09,2022-10-10,14.76
29070,33655,Evri,2024-08-03,2024-08-05,11.18
29071,44750,DPD,2024-09-28,2024-10-01,23.03
29072,42441,UPS,2023-10-31,2023-11-07,8.08
29073,10913,DHL,2022-12-08,2022-12-14,5.92
29074,47130,"Royal Mail",2022-03-21,2022-03-25,21.81
29075,47378,DHL,2024-01-20,2024-01-23,3.75
29076,28695,"Royal Mail",2022-03-15,2022-03-17,11.70
29077,44069,"Royal Mail",2025-05-10,2025-05-16,14.28
29078,22929,Evri,2023-10-22,2023-10-29,16.70
29079,5508,Evri,2023-08-01,2023-08-07,16.33
29080,47435,"Royal Mail",2022-12-07,2022-12-14,14.53
29081,41698,Evri,2025-04-23,2025-04-24,24.08
29082,48030,UPS,2023-04-08,2023-04-12,9.89
29083,21412,DHL,2023-05-09,2023-05-13,14.58
29084,12526,UPS,2023-04-03,2023-04-04,14.78
29085,21732,DPD,2023-10-21,2023-10-22,3.01
29086,18550,UPS,2024-06-21,2024-06-28,14.45
29087,27574,Evri,2023-06-30,2023-07-07,3.97
29088,21839,"Royal Mail",2025-12-06,2025-12-07,10.56
29089,41863,Evri,2025-06-15,2025-06-19,3.94
29090,43046,Evri,2023-12-02,2023-12-07,20.47
29091,31552,UPS,2024-11-28,2024-12-04,10.77
29092,20727,"Royal Mail",2023-07-23,2023-07-27,23.12
29093,16217,DPD,2025-09-16,2025-09-22,6.22
29094,36705,DPD,2024-09-16,2024-09-23,10.67
29095,23868,"Royal Mail",2023-03-30,2023-04-02,24.08
29096,40057,UPS,2025-08-31,2025-09-01,20.87
29097,7887,UPS,2025-08-08,2025-08-15,9.47
29098,14978,DPD,2024-11-27,2024-12-04,9.52
29099,25269,Evri,2023-06-13,2023-06-14,21.83
29100,6616,Evri,2022-11-23,2022-11-29,24.16
29101,25051,Evri,2024-01-03,2024-01-09,10.45
29102,5520,DPD,2025-08-14,2025-08-17,5.16
29103,49914,Evri,2023-12-30,2024-01-02,11.33
29104,46669,Evri,2024-04-03,2024-04-06,11.98
29105,47869,DHL,2023-11-06,2023-11-08,17.69
29106,49434,UPS,2024-11-29,2024-12-06,7.06
29107,35345,UPS,2025-08-18,2025-08-23,20.69
29108,33014,UPS,2025-12-14,2025-12-15,6.67
29109,32784,DHL,2025-06-30,2025-07-02,11.29
29110,33307,UPS,2022-09-11,2022-09-12,16.03
29111,13640,DPD,2023-08-27,2023-08-30,3.00
29112,34314,"Royal Mail",2023-02-26,2023-03-03,7.12
29113,41002,"Royal Mail",2025-06-24,2025-06-30,17.92
29114,35593,"Royal Mail",2022-03-25,2022-03-31,6.32
29115,27893,DPD,2022-07-10,2022-07-16,19.44
29116,23149,DHL,2025-09-02,2025-09-09,5.98
29117,10693,"Royal Mail",2023-06-13,2023-06-17,13.23
29118,19993,DHL,2022-09-28,2022-10-05,22.54
29119,38625,Evri,2022-08-05,2022-08-06,12.05
29120,9230,Evri,2023-02-02,2023-02-08,14.09
29121,9894,DHL,2024-12-23,2024-12-30,7.97
29122,16915,Evri,2025-05-12,2025-05-17,3.71
29123,36519,DPD,2025-07-24,2025-07-27,23.25
29124,23496,DHL,2024-12-10,2024-12-14,15.65
29125,49445,DHL,2022-09-05,2022-09-08,4.72
29126,33110,Evri,2025-11-30,2025-12-06,12.04
29127,48687,DPD,2022-09-25,2022-09-27,4.51
29128,12096,DHL,2024-09-30,2024-10-01,11.63
29129,26485,Evri,2025-07-19,2025-07-25,7.38
29130,27093,"Royal Mail",2024-11-26,2024-11-28,19.70
29131,2846,UPS,2025-09-15,2025-09-20,22.01
29132,38394,UPS,2025-06-11,2025-06-15,18.28
29133,26086,DPD,2022-06-29,2022-07-01,14.41
29134,23501,"Royal Mail",2022-10-28,2022-11-04,10.66
29135,4852,DHL,2025-10-18,2025-10-23,21.28
29136,27431,"Royal Mail",2022-06-05,2022-06-06,20.78
29137,49405,Evri,2024-03-18,2024-03-19,24.43
29138,13464,Evri,2024-05-13,2024-05-16,18.44
29139,32218,"Royal Mail",2023-12-05,2023-12-06,22.42
29140,42540,"Royal Mail",2025-11-14,2025-11-17,10.99
29141,10509,UPS,2025-08-27,2025-09-01,23.71
29142,7494,UPS,2024-12-31,2025-01-06,6.68
29143,18379,DPD,2023-12-09,2023-12-12,5.31
29144,23826,DHL,2025-03-09,2025-03-11,17.44
29145,10125,UPS,2025-12-01,2025-12-06,21.55
29146,27105,DPD,2023-10-04,2023-10-08,21.84
29147,7194,DHL,2022-07-05,2022-07-11,6.25
29148,3296,"Royal Mail",2022-07-11,2022-07-13,17.28
29149,8102,DPD,2025-12-25,2025-12-26,10.65
29150,47553,DPD,2023-12-16,2023-12-21,12.07
29151,36638,UPS,2023-09-19,2023-09-25,8.71
29152,26091,DPD,2022-12-03,2022-12-04,3.71
29153,39316,"Royal Mail",2022-05-30,2022-05-31,9.15
29154,34212,Evri,2023-07-13,2023-07-14,21.58
29155,16659,DHL,2023-09-13,2023-09-19,11.91
29156,16444,DPD,2025-07-13,2025-07-19,17.42
29157,43666,Evri,2025-08-16,2025-08-18,9.61
29158,44113,UPS,2025-12-25,2025-12-29,9.54
29159,18281,DHL,2023-11-24,2023-11-25,5.78
29160,45175,Evri,2024-09-10,2024-09-12,18.13
29161,3002,UPS,2024-10-04,2024-10-09,9.75
29162,24656,Unknown,2023-12-21,2023-12-27,14.62
29163,3205,DHL,2022-03-12,2022-03-17,24.53
29164,41569,DHL,2025-02-25,2025-03-01,12.18
29165,13983,DPD,2022-05-31,2022-06-02,24.31
29166,47109,"Royal Mail",2025-10-06,2025-10-08,10.57
29167,48652,DPD,2022-03-25,2022-03-27,23.52
29168,12397,DHL,2024-04-27,2024-05-01,20.06
29169,578,UPS,2024-11-24,2024-11-28,19.94
29170,4940,DPD,2023-03-31,2023-04-03,20.87
29171,19251,DPD,2023-04-19,2023-04-25,7.26
29172,13994,DPD,2022-06-16,2022-06-20,4.97
29173,29826,"Royal Mail",2024-06-03,2024-06-06,11.07
29174,13354,Evri,2022-07-29,2022-08-03,17.66
29175,42019,"Royal Mail",2023-08-01,2023-08-05,19.89
29176,37409,Evri,2025-11-02,2025-11-05,4.76
29177,40995,DPD,2022-03-05,2022-03-11,24.33
29178,27348,Evri,2024-09-28,2024-10-02,4.47
29179,24581,"Royal Mail",2023-09-08,2023-09-09,22.79
29180,37336,DPD,2022-12-27,2023-01-01,7.86
29181,8070,"Royal Mail",2025-02-12,2025-02-19,9.88
29182,36262,UPS,2022-12-19,2022-12-20,4.29
29183,40257,DHL,2023-12-06,2023-12-07,17.57
29184,12410,DPD,2024-01-15,2024-01-21,17.55
29185,17308,UPS,2024-10-03,2024-10-07,4.98
29186,35966,Evri,2023-06-26,2023-06-29,4.23
29187,44150,"Royal Mail",2025-01-12,2025-01-16,19.43
29188,9859,"Royal Mail",2024-08-12,2024-08-16,3.71
29189,46371,UPS,2025-03-23,2025-03-26,10.80
29190,32279,Evri,2025-05-09,2025-05-12,10.92
29191,1474,DHL,2022-08-22,2022-08-27,5.82
29192,16245,"Royal Mail",2025-07-15,2025-07-18,20.63
29193,20373,DPD,2025-05-28,2025-05-30,24.88
29194,16355,Evri,2023-12-10,2023-12-14,13.88
29195,22424,DHL,2025-12-13,2025-12-14,12.43
29196,31161,Evri,2023-12-05,2023-12-09,24.18
29197,2472,DHL,2025-06-15,2025-06-18,3.31
29198,12019,UPS,2022-06-06,2022-06-09,21.29
29199,18152,DHL,2022-07-17,2022-07-20,14.72
29200,23172,"Royal Mail",2024-12-05,2024-12-07,11.44
29201,37037,DHL,2023-05-10,2023-05-14,23.73
29202,10312,UPS,2022-06-27,2022-07-01,12.85
29203,29297,DPD,2023-03-12,2023-03-14,4.28
29204,10,Evri,2024-01-01,2024-01-06,4.74
29205,13683,DHL,2025-07-06,2025-07-09,19.94
29206,26585,DPD,2024-12-11,2024-12-13,2.72
29207,115,"Royal Mail",2025-06-12,2025-06-16,8.06
29208,7548,UPS,2023-11-23,2023-11-28,4.31
29209,33821,UPS,2024-12-10,2024-12-16,10.21
29210,33248,"Royal Mail",2023-11-22,2023-11-27,4.73
29211,6337,UPS,2025-05-04,2025-05-07,16.69
29212,19708,"Royal Mail",2023-06-04,2023-06-10,7.69
29213,20726,Evri,2025-11-28,2025-12-02,11.05
29214,41732,DHL,2022-06-18,2022-06-22,23.23
29215,40959,Evri,2022-07-11,2022-07-12,17.91
29216,43504,"Royal Mail",2024-09-22,2024-09-28,20.42
29217,12260,DHL,2025-02-13,2025-02-14,20.60
29218,34109,Evri,2025-06-27,2025-07-04,20.07
29219,19819,DPD,2023-02-11,2023-02-12,8.36
29220,11959,"Royal Mail",2024-08-24,2024-08-31,3.47
29221,44096,"Royal Mail",2025-06-30,2025-07-06,24.47
29222,41322,DHL,2024-07-27,2024-08-01,3.33
29223,6470,"Royal Mail",2023-06-20,2023-06-27,21.91
29224,43472,DPD,2024-11-30,2024-12-07,12.00
29225,38368,"Royal Mail",2024-11-06,2024-11-11,15.72
29226,49777,DPD,2025-12-08,2025-12-13,19.45
29227,6870,DHL,2023-12-06,2023-12-08,4.04
29228,10700,UPS,2023-12-13,2023-12-14,21.01
29229,15458,"Royal Mail",2022-03-08,2022-03-10,6.93
29230,15703,Evri,2025-11-29,2025-12-02,21.27
29231,15432,UPS,2025-10-29,2025-11-04,23.12
29232,24487,Evri,2022-11-26,2022-12-01,21.37
29233,6761,DHL,2024-07-29,2024-08-03,23.52
29234,18192,"Royal Mail",2024-07-05,2024-07-07,14.96
29235,35273,DPD,2024-08-14,2024-08-16,12.40
29236,15513,UPS,2022-01-07,2022-01-10,6.90
29237,32052,Evri,2025-06-24,2025-06-30,22.93
29238,15970,DHL,2025-05-26,2025-06-01,18.18
29239,48645,"Royal Mail",2022-09-07,2022-09-14,7.20
29240,35879,Evri,2022-07-25,2022-07-26,23.98
29241,7298,UPS,2022-08-16,2022-08-22,9.83
29242,262,DHL,2022-07-26,2022-08-02,23.11
29243,10338,Unknown,2024-09-06,2024-09-11,12.18
29244,1738,DPD,2024-01-25,2024-01-30,22.62
29245,33730,"Royal Mail",2023-05-25,2023-05-29,15.11
29246,16734,"Royal Mail",2025-07-11,2025-07-13,8.76
29247,7916,DPD,2022-07-23,2022-07-29,19.59
29248,44370,DHL,2024-02-20,2024-02-26,13.46
29249,4855,"Royal Mail",2022-07-20,2022-07-23,5.67
29250,20877,DHL,2023-06-13,2023-06-17,18.20
29251,23633,"Royal Mail",2024-10-21,2024-10-28,14.33
29252,30727,DPD,2022-10-30,2022-10-31,22.26
29253,27167,"Royal Mail",2025-01-23,2025-01-29,5.31
29254,13012,"Royal Mail",2025-04-16,2025-04-19,2.74
29255,18458,"Royal Mail",2022-09-14,2022-09-19,10.38
29256,1425,Evri,2022-08-10,2022-08-16,3.58
29257,34189,"Royal Mail",2025-09-18,2025-09-19,12.28
29258,22866,Evri,2024-02-02,2024-02-08,11.96
29259,14304,DPD,2024-07-09,2024-07-13,23.88
29260,31043,DPD,2024-11-26,2024-12-02,14.33
29261,15038,Evri,2023-10-24,2023-10-31,3.12
29262,15141,DPD,2025-03-16,2025-03-17,14.35
29263,23748,DHL,2022-02-28,2022-03-04,19.54
29264,17471,UPS,2025-07-22,2025-07-25,3.31
29265,42761,DHL,2024-05-07,2024-05-10,18.50
29266,48684,DHL,2022-10-23,2022-10-30,11.07
29267,24744,"Royal Mail",2023-09-03,2023-09-08,17.56
29268,19025,DHL,2022-11-20,2022-11-26,10.64
29269,38283,"Royal Mail",2022-12-05,2022-12-07,19.81
29270,38021,Evri,2022-08-17,2022-08-19,8.94
29271,25766,Evri,2023-04-23,2023-04-24,17.81
29272,18372,DPD,2023-09-03,2023-09-07,9.24
29273,19557,Evri,2022-11-30,2022-12-01,14.87
29274,32266,"Royal Mail",2022-08-29,2022-09-02,10.60
29275,45965,"Royal Mail",2022-04-22,2022-04-28,14.46
29276,47041,"Royal Mail",2022-02-23,2022-03-01,2.63
29277,34391,"Royal Mail",2022-06-17,2022-06-23,4.88
29278,21571,"Royal Mail",2025-07-13,2025-07-14,9.07
29279,18269,Unknown,2024-08-06,2024-08-10,7.40
29280,33363,Evri,2023-07-09,2023-07-14,13.40
29281,47442,"Royal Mail",2022-05-11,2022-05-17,8.41
29282,6661,UPS,2023-06-20,2023-06-25,11.62
29283,33402,DPD,2025-10-21,2025-10-22,19.25
29284,37920,DHL,2025-06-18,2025-06-23,19.56
29285,378,Evri,2025-10-15,2025-10-18,11.52
29286,648,"Royal Mail",2025-06-09,2025-06-12,11.32
29287,46639,DPD,2022-07-02,2022-07-05,10.34
29288,42007,Evri,2024-03-11,2024-03-16,18.14
29289,25194,DPD,2023-08-13,2023-08-18,19.46
29290,28122,"Royal Mail",2025-11-26,2025-11-29,7.17
29291,33984,UPS,2023-05-08,2023-05-15,10.32
29292,28834,Evri,2023-11-08,2023-11-11,24.10
29293,25529,"Royal Mail",2023-04-07,2023-04-13,11.71
29294,22298,DHL,2022-07-18,2022-07-20,3.89
29295,36872,Evri,2025-09-20,2025-09-26,24.75
29296,NULL,DHL,2023-08-21,2023-08-28,8.70
29297,41262,"Royal Mail",2025-11-06,2025-11-07,19.28
29298,21363,UPS,2024-08-16,2024-08-17,23.70
29299,21216,Evri,2025-03-03,2025-03-06,19.16
29300,7902,DHL,2022-12-12,2022-12-19,24.45
29301,36795,DHL,2024-11-28,2024-12-01,18.43
29302,31680,DPD,2022-12-11,2022-12-12,15.11
29303,43737,DHL,2025-12-06,2025-12-07,3.90
29304,12413,Evri,2022-12-03,2022-12-08,18.76
29305,760,DPD,2025-05-26,2025-06-02,5.12
29306,673,UPS,2023-06-14,2023-06-15,19.69
29307,40813,DHL,2024-12-04,2024-12-07,7.80
29308,28906,DHL,2024-12-13,2024-12-15,10.17
29309,35741,DPD,2025-05-27,2025-05-28,10.83
29310,16155,DHL,2024-06-08,2024-06-11,6.91
29311,24913,Evri,2025-05-14,2025-05-19,6.67
29312,37828,UPS,2024-08-12,2024-08-15,12.97
29313,14789,UPS,2022-02-27,2022-03-05,11.61
29314,21337,"Royal Mail",2024-10-22,2024-10-29,3.07
29315,33925,DHL,2024-08-03,2024-08-05,7.23
29316,6136,Evri,2025-10-02,2025-10-05,24.30
29317,11389,Evri,2022-10-28,2022-11-03,7.64
29318,35156,"Royal Mail",2024-12-07,2024-12-12,23.53
29319,4559,"Royal Mail",2023-08-10,2023-08-13,22.48
29320,18207,UPS,2024-09-20,2024-09-22,21.72
29321,34345,Evri,2024-02-19,2024-02-26,10.60
29322,16237,DHL,2025-01-29,2025-02-01,15.16
29323,36945,DPD,2023-09-16,2023-09-23,13.65
29324,42045,UPS,2022-11-24,2022-11-25,13.44
29325,24505,DHL,2025-07-05,2025-07-06,2.99
29326,30515,DHL,2025-10-21,2025-10-26,24.68
29327,9949,"Royal Mail",2024-10-25,2024-10-31,21.55
29328,28443,"Royal Mail",2025-08-31,2025-09-02,6.56
29329,15880,Evri,2024-06-30,2024-07-04,22.65
29330,3945,DPD,2022-09-17,2022-09-20,22.48
29331,1900,UPS,2024-01-02,2024-01-09,20.85
29332,38869,UPS,2025-05-02,2025-05-06,22.46
29333,22052,UPS,2022-11-12,2022-11-19,20.69
29334,11414,UPS,2023-11-28,2023-11-30,9.94
29335,15988,"Royal Mail",2025-06-08,2025-06-14,10.54
29336,12654,"Royal Mail",2024-11-28,2024-11-30,12.21
29337,25131,DHL,2023-01-23,2023-01-27,7.15
29338,33905,UPS,2024-01-29,2024-02-04,5.16
29339,34805,UPS,2022-09-04,2022-09-11,22.00
29340,27597,UPS,2022-07-08,2022-07-12,24.43
29341,45400,UPS,2022-07-30,2022-08-05,8.96
29342,15577,UPS,2024-12-19,2024-12-20,20.37
29343,10100,"Royal Mail",2024-09-16,2024-09-17,3.94
29344,15337,UPS,2022-12-15,2022-12-18,10.19
29345,32882,DHL,2024-07-09,2024-07-14,20.44
29346,NULL,"Royal Mail",2023-11-25,2023-12-02,7.94
29347,44059,DPD,2023-07-31,2023-08-02,4.74
29348,19160,Evri,2023-06-27,2023-07-02,10.69
29349,42312,DPD,2023-08-15,2023-08-22,24.50
29350,2233,DPD,2022-07-20,2022-07-21,13.51
29351,3470,DHL,2024-09-14,2024-09-21,11.63
29352,37300,"Royal Mail",2022-07-26,2022-07-27,18.94
29353,38089,"Royal Mail",2022-11-13,2022-11-19,16.67
29354,41215,DPD,2024-11-25,2024-11-29,17.48
29355,12821,DHL,2022-02-18,2022-02-22,16.91
29356,22552,DHL,2023-09-14,2023-09-17,10.12
29357,48609,"Royal Mail",2023-11-13,2023-11-17,16.58
29358,29632,DPD,2023-08-14,2023-08-15,5.78
29359,8674,DPD,2024-12-01,2024-12-05,10.10
29360,27024,DHL,2023-04-22,2023-04-27,19.09
29361,46444,"Royal Mail",2022-05-04,2022-05-06,9.57
29362,33279,"Royal Mail",2025-10-04,2025-10-09,16.07
29363,10630,"Royal Mail",2023-06-05,2023-06-10,11.73
29364,24079,DHL,2024-07-01,2024-07-05,21.82
29365,14830,DHL,2022-04-14,2022-04-17,14.09
29366,7865,Evri,2023-11-27,2023-12-03,16.76
29367,46756,UPS,2025-02-21,2025-02-28,7.41
29368,23643,"Royal Mail",2024-07-11,2024-07-16,12.35
29369,33540,Evri,2024-11-26,2024-12-02,3.40
29370,11918,DPD,2025-11-16,2025-11-18,22.39
29371,29165,DPD,2024-02-24,2024-03-02,23.08
29372,32773,"Royal Mail",2025-11-24,2025-11-26,13.18
29373,41463,"Royal Mail",2022-06-27,2022-06-29,22.74
29374,15112,"Royal Mail",2022-11-20,2022-11-25,9.00
29375,25530,DPD,2022-09-20,2022-09-26,11.87
29376,23882,DHL,2024-01-01,2024-01-07,19.30
29377,7215,Evri,2023-09-08,2023-09-14,11.25
29378,34988,DHL,2023-03-12,2023-03-15,17.21
29379,36748,Evri,2022-09-02,2022-09-06,10.18
29380,33184,DPD,2024-04-13,2024-04-16,8.09
29381,32803,DPD,2022-08-15,2022-08-16,3.57
29382,12545,Evri,2023-10-12,2023-10-17,8.18
29383,8710,DHL,2022-05-10,2022-05-16,21.58
29384,27712,Evri,2024-08-04,2024-08-09,15.72
29385,28773,DPD,2023-05-07,2023-05-14,16.30
29386,11347,DPD,2022-07-21,2022-07-26,23.43
29387,33455,UPS,2022-08-30,2022-09-02,18.64
29388,13399,Evri,2023-10-23,2023-10-26,22.12
29389,36089,DPD,2023-09-09,2023-09-16,9.01
29390,27853,DHL,2022-05-28,2022-06-04,20.73
29391,20099,"Royal Mail",2025-10-07,2025-10-09,3.75
29392,20574,"Royal Mail",2024-07-22,2024-07-23,7.46
29393,8075,"Royal Mail",2023-05-30,2023-06-03,11.86
29394,46851,Evri,2024-07-16,2024-07-17,17.51
29395,17538,Evri,2024-11-03,2024-11-08,17.66
29396,49565,DPD,2024-04-15,2024-04-21,22.05
29397,7351,Unknown,2024-03-17,2024-03-18,13.35
29398,10524,"Royal Mail",2022-08-18,2022-08-19,11.84
29399,6506,Evri,2025-08-05,2025-08-12,9.23
29400,5714,"Royal Mail",2023-12-27,2024-01-01,17.18
29401,572,DHL,2022-08-05,2022-08-10,20.03
29402,1906,Evri,2024-09-25,2024-09-29,20.18
29403,49538,UPS,2025-06-18,2025-06-21,11.81
29404,47732,DPD,2023-03-05,2023-03-06,21.01
29405,39581,Evri,2024-09-09,2024-09-10,11.82
29406,15052,"Royal Mail",2025-05-24,2025-05-31,21.06
29407,30111,UPS,2025-12-14,2025-12-17,24.29
29408,47266,UPS,2022-06-18,2022-06-22,13.28
29409,NULL,DHL,2022-11-23,2022-11-25,6.50
29410,29475,"Royal Mail",2025-11-22,2025-11-24,10.15
29411,6154,"Royal Mail",2023-03-14,2023-03-18,24.13
29412,18035,DPD,2022-05-12,2022-05-17,5.00
29413,2471,DHL,2025-02-05,2025-02-08,8.22
29414,3694,Evri,2025-11-30,2025-12-01,5.49
29415,40820,UPS,2025-07-29,2025-08-02,17.88
29416,21734,DHL,2022-06-12,2022-06-16,10.01
29417,9263,DPD,2024-02-18,2024-02-23,19.05
29418,22502,UPS,2022-06-20,2022-06-27,22.01
29419,20447,"Royal Mail",2025-06-15,2025-06-20,24.33
29420,22847,Evri,2025-05-17,2025-05-21,5.32
29421,4066,Evri,2024-05-05,2024-05-09,2.72
29422,23386,DHL,2025-10-29,2025-10-31,7.22
29423,4619,Evri,2022-02-11,2022-02-16,20.53
29424,36172,Evri,2022-12-11,2022-12-12,16.18
29425,20459,"Royal Mail",2025-10-19,2025-10-23,21.69
29426,17689,DHL,2022-03-24,2022-03-26,13.78
29427,40672,UPS,2025-08-26,2025-09-02,14.81
29428,9488,Evri,2024-06-16,2024-06-20,18.06
29429,25852,DHL,2022-10-27,2022-11-03,12.28
29430,36592,DHL,2023-09-20,2023-09-24,15.97
29431,47003,Unknown,2022-09-23,2022-09-26,12.11
29432,5807,DHL,2023-07-22,2023-07-25,7.77
29433,37015,DPD,2025-01-13,2025-01-15,14.23
29434,29528,DHL,2023-10-26,2023-11-02,3.23
29435,1639,DPD,2024-10-06,2024-10-13,11.99
29436,13173,DHL,2025-07-21,2025-07-26,11.75
29437,35676,DHL,2022-11-15,2022-11-20,23.97
29438,38440,UPS,2022-11-30,2022-12-05,8.45
29439,1189,"Royal Mail",2022-05-26,2022-05-27,9.12
29440,26975,"Royal Mail",2022-10-07,2022-10-12,16.77
29441,45892,DPD,2022-03-14,2022-03-18,8.24
29442,36095,Evri,2022-12-14,2022-12-21,8.45
29443,35013,Evri,2025-03-06,2025-03-08,17.18
29444,9934,DPD,2024-04-21,2024-04-28,8.76
29445,2082,DHL,2025-10-21,2025-10-25,9.03
29446,27951,"Royal Mail",2024-12-01,2024-12-07,4.72
29447,34283,DHL,2023-11-04,2023-11-08,21.56
29448,23706,UPS,2022-11-24,2022-11-29,4.19
29449,13349,"Royal Mail",2023-12-18,2023-12-21,4.30
29450,17805,DHL,2024-10-02,2024-10-09,15.37
29451,45301,DPD,2024-04-18,2024-04-20,8.32
29452,41634,DHL,2024-10-25,2024-11-01,15.01
29453,16672,UPS,2025-03-07,2025-03-13,14.87
29454,372,DPD,2023-11-28,2023-11-29,17.81
29455,14456,Evri,2023-09-18,2023-09-19,24.76
29456,35968,DPD,2022-03-13,2022-03-16,9.26
29457,22961,UPS,2022-08-21,2022-08-26,11.54
29458,288,DHL,2024-03-08,2024-03-11,3.44
29459,42280,DPD,2024-04-04,2024-04-06,3.27
29460,4824,"Royal Mail",2022-06-21,2022-06-24,12.74
29461,17827,Evri,2025-10-31,2025-11-04,21.95
29462,36687,Evri,2025-12-15,2025-12-20,6.37
29463,48330,"Royal Mail",2022-08-28,2022-08-30,10.87
29464,44493,Evri,2022-08-05,2022-08-12,13.62
29465,24280,DPD,2024-04-07,2024-04-09,10.34
29466,121,UPS,2022-12-07,2022-12-08,10.59
29467,43438,"Royal Mail",2023-09-20,2023-09-27,22.49
29468,34974,UPS,2024-04-12,2024-04-14,18.91
29469,40989,DPD,2024-01-17,2024-01-23,9.29
29470,18307,DPD,2025-12-08,2025-12-14,17.93
29471,2289,DHL,2024-11-28,2024-12-01,7.15
29472,15596,"Royal Mail",2025-05-15,2025-05-22,13.61
29473,7941,Evri,2023-03-24,2023-03-25,17.34
29474,44992,DHL,2025-06-06,2025-06-09,16.90
29475,20871,DPD,2024-04-12,2024-04-19,4.98
29476,NULL,"Royal Mail",2025-08-15,2025-08-19,24.69
29477,4125,UPS,2025-11-29,2025-12-03,18.50
29478,20196,DHL,2025-03-22,2025-03-24,17.19
29479,37050,UPS,2023-06-12,2023-06-14,16.35
29480,16782,DPD,2022-04-09,2022-04-15,12.13
29481,30725,Evri,2022-04-21,2022-04-24,5.29
29482,22475,Evri,2022-01-10,2022-01-16,4.28
29483,26250,DPD,2025-09-20,2025-09-26,2.88
29484,48396,"Royal Mail",2025-06-23,2025-06-24,15.88
29485,39082,Evri,2022-12-27,2022-12-29,20.31
29486,21360,DPD,2024-03-30,2024-04-02,18.39
29487,46594,UPS,2023-06-29,2023-07-05,18.44
29488,31921,UPS,2024-10-01,2024-10-08,10.32
29489,21885,"Royal Mail",2022-12-22,2022-12-27,20.81
29490,48479,UPS,2024-01-28,2024-02-01,22.64
29491,26842,Evri,2023-01-15,2023-01-18,19.54
29492,9847,"Royal Mail",2022-11-29,2022-12-06,7.10
29493,48598,DHL,2022-01-26,2022-02-02,3.33
29494,10934,DHL,2023-08-18,2023-08-20,9.12
29495,45858,DHL,2025-12-11,2025-12-16,5.66
29496,9324,DHL,2022-06-11,2022-06-12,21.26
29497,23178,Evri,2024-06-13,2024-06-14,15.15
29498,10080,"Royal Mail",2024-12-07,2024-12-12,21.72
29499,39310,Evri,2024-02-11,2024-02-18,12.19
29500,46668,Evri,2025-11-23,2025-11-27,4.01
29501,31790,"Royal Mail",2024-12-19,2024-12-23,22.84
29502,46076,"Royal Mail",2022-07-03,2022-07-07,6.34
29503,15422,"Royal Mail",2024-08-15,2024-08-18,16.62
29504,29529,Evri,2024-04-23,2024-04-26,5.68
29505,49938,"Royal Mail",2024-12-30,2025-01-05,22.48
29506,36281,DPD,2024-09-05,2024-09-07,19.24
29507,42126,"Royal Mail",2025-08-13,2025-08-18,19.47
29508,48411,DPD,2022-06-07,2022-06-13,4.28
29509,25856,DHL,2024-04-24,2024-05-01,22.71
29510,1606,"Royal Mail",2022-08-09,2022-08-10,6.03
29511,14624,"Royal Mail",2023-08-24,2023-08-30,7.31
29512,20102,DHL,2024-09-16,2024-09-22,22.41
29513,37921,DPD,2025-03-01,2025-03-07,13.52
29514,45399,Evri,2024-09-21,2024-09-22,18.57
29515,37605,Evri,2023-04-23,2023-04-24,6.63
29516,14692,DHL,2025-03-02,2025-03-03,12.93
29517,46599,DHL,2025-03-13,2025-03-16,16.19
29518,NULL,UPS,2022-07-18,2022-07-25,19.21
29519,47977,"Royal Mail",2024-05-15,2024-05-17,24.02
29520,32484,DPD,2025-12-04,2025-12-06,22.77
