ReturnID,OrderID,IsValidOrder,ReturnDate,ReturnReason,RefundAmount
3626,38046,Yes,2025-01-04,Damaged,678.98
3627,13907,Yes,2022-12-05,Damaged,146.42
3628,49642,Yes,2022-03-13,"Changed Mind",1234.26
3629,35027,Yes,2022-04-17,"Faulty Product",482.12
3630,19904,Yes,2023-12-27,"Wrong Item",627.80
3631,17778,Yes,2025-09-14,Damaged,1317.09
3632,857,Yes,2024-05-09,"Changed Mind",891.18
3633,18425,Yes,2022-07-26,"Faulty Product",1578.64
3634,24910,Yes,2023-08-18,"Late Delivery",801.22
3635,9599,Yes,2025-10-02,"Late Delivery",1115.62
3636,26773,Yes,2025-08-17,"Late Delivery",785.99
3637,37560,Yes,2022-09-17,"Faulty Product",463.88
3638,20037,Yes,2024-12-31,"Faulty Product",642.05
3639,47575,Yes,2023-06-14,"Wrong Item",797.07
3640,34691,Yes,2022-09-26,"Changed Mind",897.56
3641,12753,Yes,2024-10-27,"Changed Mind",1418.40
3642,7367,Yes,2023-06-16,"Faulty Product",1237.42
3643,45218,Yes,2025-06-04,"Changed Mind",139.73
3644,21296,Yes,2024-09-12,"Late Delivery",634.96
3645,46780,Yes,2023-11-22,"Wrong Item",341.30
3646,25769,Yes,2025-10-15,Damaged,68.58
3647,20164,Yes,2023-08-06,"Wrong Item",119.30
3648,19173,Yes,2025-09-01,Damaged,1281.42
3649,601,Yes,2025-04-27,Damaged,313.25
3650,38616,Yes,2024-02-12,Damaged,1127.90
3651,18556,Yes,2024-02-10,"Faulty Product",426.41
3652,16814,Yes,2025-10-22,"Late Delivery",148.93
3653,22321,Yes,2023-04-05,"Changed Mind",198.81
3654,12812,Yes,2023-03-23,"Late Delivery",775.50
3655,10660,Yes,2024-10-20,"Late Delivery",201.71
3656,19434,Yes,2024-11-15,"Changed Mind",768.62
3657,4584,Yes,2025-12-02,"Late Delivery",334.63
3658,36593,Yes,2024-06-22,"Wrong Item",664.47
3659,5099,Yes,2024-04-28,Damaged,516.48
3660,21200,Yes,2025-07-17,Damaged,1010.32
3661,47035,Yes,2022-12-30,"Faulty Product",227.02
3662,39426,Yes,2024-09-04,"Late Delivery",1428.27
3663,23417,Yes,2024-12-19,"Late Delivery",329.54
3664,5447,Yes,2022-01-16,"Wrong Item",472.63
3665,23416,Yes,2024-11-21,"Changed Mind",168.75
3666,26902,Yes,2023-04-30,"Late Delivery",230.01
3667,25286,Yes,2023-05-03,"Changed Mind",141.24
3668,31538,Yes,2023-01-06,"Wrong Item",723.08
3669,35464,Yes,2025-04-25,"Wrong Item",387.10
3670,12314,Yes,2024-05-27,"Faulty Product",46.88
3671,45702,Yes,2024-03-17,"Faulty Product",390.58
3672,33713,Yes,2024-07-25,"Late Delivery",667.08
3673,30868,Yes,2023-10-01,"Faulty Product",885.01
3674,44262,Yes,2023-12-18,"Wrong Item",792.43
3675,16967,Yes,2024-10-31,"Changed Mind",908.36
3676,7470,Yes,2023-12-14,"Faulty Product",687.07
3677,10497,Yes,2023-05-29,"Faulty Product",1449.46
3678,15217,Yes,2024-10-04,"Wrong Item",970.68
3679,19042,Yes,2023-06-27,Damaged,1557.11
3680,25599,Yes,2022-04-16,"Faulty Product",225.38
3681,27989,Yes,2025-07-03,"Late Delivery",689.11
3682,9477,Yes,2025-07-21,"Late Delivery",574.69
3683,45768,Yes,2023-12-12,"Late Delivery",995.78
3684,34566,Yes,2023-08-02,"Late Delivery",961.95
3685,28358,Yes,2025-07-27,"Changed Mind",1370.21
3686,10994,Yes,2023-01-02,"Late Delivery",288.61
3687,41230,Yes,2024-11-28,"Late Delivery",704.23
3688,27183,Yes,2025-09-22,"Wrong Item",411.79
3689,47718,Yes,2025-09-30,"Faulty Product",216.17
3690,646,Yes,2023-01-13,"Late Delivery",894.92
3691,30444,Yes,2025-08-09,Damaged,339.75
3692,10178,Yes,2022-03-29,"Faulty Product",571.00
3693,31041,Yes,2024-11-28,"Wrong Item",968.69
3694,26051,Yes,2023-03-02,Damaged,248.53
3695,15076,Yes,2023-10-17,"Faulty Product",219.76
3696,12863,Yes,2022-12-01,"Faulty Product",658.61
3697,19214,Yes,2025-09-19,"Faulty Product",387.41
3698,42715,Yes,2023-08-11,"Faulty Product",792.42
3699,4862,Yes,2025-08-09,"Faulty Product",275.27
3700,708,Yes,2022-08-28,Damaged,215.70
3701,4049,Yes,2023-08-02,"Late Delivery",300.11
3702,9679,Yes,2023-04-21,Damaged,919.00
3703,47811,Yes,2025-11-16,"Changed Mind",829.09
3704,42591,Yes,2023-07-19,"Changed Mind",890.45
3705,13951,Yes,2024-11-15,"Changed Mind",94.78
3706,38150,Yes,2024-11-03,"Wrong Item",10.16
3707,18744,Yes,2023-10-12,"Late Delivery",710.23
3708,2553,Yes,2024-12-21,"Changed Mind",945.41
3709,2995,Yes,2024-04-08,Damaged,446.51
3710,2333,Yes,2023-05-03,"Wrong Item",356.51
3711,37395,Yes,2022-11-18,"Wrong Item",593.67
3712,22096,Yes,2022-04-23,"Late Delivery",87.75
3713,42850,Yes,2022-08-07,"Wrong Item",629.18
3714,45468,Yes,2025-09-03,"Changed Mind",1015.25
3715,19059,Yes,2024-02-14,"Faulty Product",1003.24
3716,3573,Yes,2024-07-12,Damaged,216.60
3717,13921,Yes,2022-03-29,"Late Delivery",921.76
3718,33573,Yes,2022-10-29,"Late Delivery",908.63
3719,19433,Yes,2022-09-08,"Changed Mind",363.07
3720,27535,Yes,2024-12-12,"Faulty Product",1405.66
3721,37116,Yes,2025-05-05,"Late Delivery",783.92
3722,49139,Yes,2022-11-30,Damaged,248.35
3723,13487,Yes,2022-07-06,"Faulty Product",789.62
3724,47310,Yes,2025-08-08,"Faulty Product",356.49
3725,48814,Yes,2022-09-15,"Late Delivery",190.88
3726,4436,Yes,2022-10-23,"Late Delivery",107.81
3727,19616,Yes,2023-11-18,"Wrong Item",729.09
3728,38789,Yes,2022-12-03,Damaged,233.65
3729,49297,Yes,2022-12-28,"Changed Mind",1193.05
3730,37111,Yes,2025-08-15,"Late Delivery",240.39
3731,39611,Yes,2023-11-01,"Changed Mind",1610.42
3732,29467,Yes,2022-03-13,"Wrong Item",1126.13
3733,34578,Yes,2023-12-06,Damaged,191.56
3734,12173,Yes,2023-10-23,"Faulty Product",91.31
3735,2076,Yes,2022-07-21,"Faulty Product",372.71
3736,40090,Yes,2022-05-22,Damaged,337.30
3737,1152,Yes,2025-09-13,"Wrong Item",917.81
3738,12937,Yes,2024-09-22,Damaged,794.38
3739,17418,Yes,2024-07-21,Damaged,631.38
3740,12333,Yes,2024-07-17,Damaged,760.77
3741,23898,Yes,2024-12-10,Damaged,725.98
3742,40418,Yes,2024-07-09,"Wrong Item",758.32
3743,1241,Yes,2022-09-27,Damaged,916.47
3744,16589,Yes,2025-05-15,"Changed Mind",193.42
3745,29487,Yes,2023-07-11,"Faulty Product",487.91
3746,34567,Yes,2023-08-26,"Changed Mind",919.36
3747,5601,Yes,2024-10-25,"Faulty Product",456.67
3748,27263,Yes,2025-05-15,"Changed Mind",764.44
3749,29325,Yes,2024-07-16,"Wrong Item",322.33
3750,49316,Yes,2025-12-13,"Changed Mind",414.40
3751,29734,Yes,2025-07-30,"Changed Mind",819.16
3752,41864,Yes,2022-11-14,"Changed Mind",832.36
3753,21041,Yes,2022-07-09,Damaged,831.25
3754,30120,Yes,2025-05-06,"Changed Mind",437.91
3755,6373,Yes,2022-03-30,"Faulty Product",584.65
3756,22738,Yes,2024-11-27,Damaged,401.46
3757,7249,Yes,2023-06-16,"Faulty Product",1141.38
3758,20098,Yes,2022-11-18,"Changed Mind",859.06
3759,23863,Yes,2023-10-11,"Faulty Product",1267.94
3760,17321,Yes,2025-04-27,"Faulty Product",85.17
3761,44991,Yes,2023-09-11,"Faulty Product",1077.45
3762,25174,Yes,2024-07-11,Damaged,490.52
3763,49459,Yes,2024-01-10,"Faulty Product",197.22
3764,1777,Yes,2024-10-24,"Wrong Item",1348.30
3765,39152,Yes,2022-10-01,"Late Delivery",71.92
3766,38820,Yes,2022-08-07,Damaged,614.68
3767,2576,Yes,2025-01-11,"Changed Mind",659.55
3768,32301,Yes,2023-09-17,Damaged,702.52
3769,29212,Yes,2023-12-29,"Wrong Item",433.65
3770,48715,Yes,2022-12-05,"Wrong Item",1208.73
3771,5748,Yes,2022-12-14,"Wrong Item",741.25
3772,33366,Yes,2026-01-12,"Late Delivery",579.77
3773,17542,Yes,2024-12-28,Damaged,323.84
3774,36422,Yes,2024-01-06,"Late Delivery",1359.62
3775,28462,Yes,2025-12-21,"Faulty Product",916.17
3776,31173,Yes,2024-08-08,"Late Delivery",535.55
3777,36226,Yes,2023-01-08,Damaged,829.38
3778,47313,Yes,2025-12-14,"Changed Mind",454.58
3779,10505,Yes,2025-06-09,"Changed Mind",784.73
3780,31704,Yes,2022-12-12,"Late Delivery",1438.74
3781,24290,Yes,2022-11-27,"Changed Mind",553.53
3782,49740,Yes,2024-10-16,"Late Delivery",1675.75
3783,31209,Yes,2024-10-14,"Late Delivery",1219.33
3784,1535,Yes,2023-07-16,"Changed Mind",792.16
3785,27004,Yes,2023-03-31,"Late Delivery",1107.96
3786,9375,Yes,2024-03-02,"Late Delivery",236.88
3787,6979,Yes,2024-10-25,Damaged,73.94
3788,31915,Yes,2022-02-21,"Late Delivery",294.57
3789,8842,Yes,2024-01-01,"Wrong Item",9.39
3790,28905,Yes,2026-01-05,"Faulty Product",101.62
3791,35407,Yes,2023-08-26,"Late Delivery",968.37
3792,8445,Yes,2022-12-30,Damaged,577.89
3793,31330,Yes,2023-07-21,"Changed Mind",745.84
3794,15436,Yes,2022-06-19,"Changed Mind",620.17
3795,4891,Yes,2024-04-18,"Changed Mind",605.98
3796,40075,Yes,2023-03-11,"Faulty Product",328.76
3797,14941,Yes,2023-10-05,"Faulty Product",1451.39
3798,31101,Yes,2022-08-01,"Late Delivery",1266.10
3799,14529,Yes,2022-12-26,"Faulty Product",853.73
3800,49017,Yes,2022-09-06,Damaged,1825.26
3801,5997,Yes,2024-12-12,"Wrong Item",128.59
3802,14358,Yes,2025-10-14,Damaged,1074.52
3803,21531,Yes,2023-12-19,"Wrong Item",876.13
3804,5588,Yes,2024-09-04,Damaged,1280.27
3805,13261,Yes,2023-07-13,"Late Delivery",1472.66
3806,34021,Yes,2022-11-01,"Late Delivery",766.17
3807,13309,Yes,2024-12-08,"Faulty Product",118.80
3808,23729,Yes,2022-08-25,"Changed Mind",289.71
3809,44132,Yes,2022-11-29,"Faulty Product",264.48
3810,18892,Yes,2024-06-02,"Changed Mind",1261.80
3811,9779,Yes,2024-07-18,"Wrong Item",664.82
3812,19516,Yes,2024-05-04,"Faulty Product",1006.51
3813,47612,Yes,2022-08-22,"Late Delivery",708.23
3814,37930,Yes,2022-07-20,"Faulty Product",435.60
3815,8021,Yes,2023-07-11,"Faulty Product",1290.61
3816,20489,Yes,2025-07-21,"Changed Mind",414.90
3817,28925,Yes,2023-05-03,"Late Delivery",190.73
3818,20014,Yes,2024-10-02,"Wrong Item",1185.51
3819,26695,Yes,2022-07-03,"Changed Mind",596.51
3820,38100,Yes,2022-11-06,"Late Delivery",837.25
3821,4998,Yes,2022-05-29,"Late Delivery",778.58
3822,3134,Yes,2023-10-11,"Wrong Item",988.57
3823,7552,Yes,2023-09-19,"Changed Mind",547.87
3824,28454,Yes,2024-03-01,"Late Delivery",72.73
3825,1588,Yes,2022-06-26,"Late Delivery",804.31
3826,43104,Yes,2025-03-19,Damaged,627.62
3827,5939,Yes,2022-12-08,Damaged,320.12
3828,31205,Yes,2023-03-27,Damaged,361.91
3829,583,Yes,2025-08-04,"Changed Mind",339.92
3830,46658,Yes,2024-03-30,Damaged,635.86
3831,40607,Yes,2024-09-24,Damaged,333.10
3832,19138,Yes,2024-08-27,Damaged,330.71
3833,20948,Yes,2023-05-30,"Faulty Product",1082.78
3834,17354,Yes,2024-07-17,"Faulty Product",299.80
3835,871,Yes,2022-08-06,"Late Delivery",1026.55
3836,25424,Yes,2025-09-23,"Changed Mind",436.39
3837,645,Yes,2025-05-19,"Late Delivery",810.53
3838,28666,Yes,2024-07-29,Damaged,681.67
3839,26964,Yes,2023-12-15,"Changed Mind",453.19
3840,3176,Yes,2023-12-13,Damaged,300.37
3841,37689,Yes,2022-08-02,"Changed Mind",625.90
3842,35029,Yes,2023-11-06,"Late Delivery",867.85
3843,14585,Yes,2024-04-25,"Changed Mind",861.41
3844,444444,NO,2025-09-08,"Faulty Product",183.31
3845,10658,Yes,2022-08-22,"Late Delivery",372.86
3846,444444,NO,2024-12-27,"Changed Mind",24.49
3847,18599,Yes,2024-03-28,"Late Delivery",696.14
3848,47157,Yes,2022-08-24,"Wrong Item",1486.30
3849,48205,Yes,2025-11-29,"Late Delivery",1262.93
3850,19609,Yes,2023-08-15,"Late Delivery",312.97
3851,444444,NO,2022-06-11,"Wrong Item",625.09
3852,46247,Yes,2023-04-29,"Changed Mind",353.26
3853,14172,Yes,2025-02-07,"Wrong Item",68.42
3854,25133,Yes,2024-12-19,"Wrong Item",1147.98
3855,32122,Yes,2024-10-08,"Changed Mind",386.72
3856,11584,Yes,2024-12-01,"Changed Mind",192.42
3857,45743,Yes,2023-10-18,"Changed Mind",583.97
3858,45849,Yes,2024-08-12,"Wrong Item",1177.96
3859,30905,Yes,2025-09-22,"Wrong Item",1060.94
3860,33493,Yes,2022-06-02,"Faulty Product",1563.47
3861,49096,Yes,2025-06-21,"Faulty Product",200.31
3862,7717,Yes,2024-11-04,"Changed Mind",99.41
3863,14744,Yes,2025-09-08,"Faulty Product",1308.67
3864,13386,Yes,2024-08-25,"Wrong Item",373.94
3865,35837,Yes,2025-02-17,"Wrong Item",453.02
3866,1871,Yes,2022-10-20,Damaged,589.78
3867,24877,Yes,2023-05-12,"Changed Mind",267.57
3868,1573,Yes,2023-06-24,"Changed Mind",861.11
3869,9882,Yes,2024-09-02,"Wrong Item",694.26
3870,3872,Yes,2022-10-09,"Changed Mind",645.55
3871,40331,Yes,2023-06-25,Damaged,1173.27
3872,5925,Yes,2026-01-03,"Wrong Item",316.27
3873,11765,Yes,2024-05-10,"Faulty Product",1299.60
3874,8359,Yes,2024-04-05,"Wrong Item",664.91
3875,26412,Yes,2025-11-02,"Faulty Product",1546.59
3876,19,Yes,2025-10-28,"Wrong Item",481.33
3877,42055,Yes,2025-07-31,Damaged,1372.01
3878,49322,Yes,2023-08-02,"Faulty Product",1054.69
3879,15005,Yes,2024-08-03,Damaged,1422.62
3880,2792,Yes,2022-10-10,Damaged,889.02
3881,43549,Yes,2025-02-22,"Changed Mind",1791.46
3882,5335,Yes,2025-11-01,"Wrong Item",710.83
3883,8366,Yes,2022-12-20,"Faulty Product",574.83
3884,43630,Yes,2024-06-15,"Late Delivery",689.62
3885,33862,Yes,2025-12-10,"Late Delivery",893.01
3886,31882,Yes,2022-09-02,"Late Delivery",286.74
3887,26092,Yes,2024-07-22,"Faulty Product",799.37
3888,4065,Yes,2022-03-20,Damaged,610.01
3889,4645,Yes,2023-12-08,Damaged,891.17
3890,5941,Yes,2023-05-07,"Changed Mind",1083.29
3891,6046,Yes,2022-10-28,"Faulty Product",863.46
3892,39130,Yes,2023-01-29,"Wrong Item",582.83
3893,14589,Yes,2025-04-12,Damaged,692.21
3894,39701,Yes,2024-05-15,"Faulty Product",1120.23
3895,48747,Yes,2022-07-25,"Late Delivery",881.77
3896,45077,Yes,2025-06-17,"Late Delivery",1097.32
3897,9165,Yes,2023-01-15,Damaged,1286.86
3898,12866,Yes,2025-12-05,"Changed Mind",544.14
3899,35115,Yes,2024-11-13,"Late Delivery",62.02
3900,27022,Yes,2024-06-18,Damaged,307.25
3901,7275,Yes,2023-08-19,"Wrong Item",652.63
3902,1424,Yes,2025-03-20,"Late Delivery",621.81
3903,24989,Yes,2024-01-18,"Faulty Product",773.80
3904,34868,Yes,2024-11-29,"Faulty Product",269.44
3905,39803,Yes,2025-09-15,"Faulty Product",675.30
3906,28202,Yes,2023-09-04,"Wrong Item",220.85
3907,46976,Yes,2025-07-07,"Late Delivery",1058.64
3908,28731,Yes,2023-08-01,"Faulty Product",117.34
3909,30470,Yes,2025-07-23,Damaged,960.13
3910,44859,Yes,2022-11-10,"Changed Mind",1259.27
3911,43185,Yes,2025-05-22,Damaged,103.75
3912,2923,Yes,2024-07-07,Damaged,451.44
3913,33549,Yes,2023-06-23,Damaged,206.77
3914,44217,Yes,2022-04-16,Damaged,949.93
3915,23598,Yes,2025-08-05,"Faulty Product",415.77
3916,4239,Yes,2022-12-27,"Faulty Product",715.52
3917,45871,Yes,2025-06-09,"Wrong Item",189.91
3918,37575,Yes,2024-04-30,"Faulty Product",967.88
3919,41020,Yes,2022-12-30,"Wrong Item",591.79
3920,37007,Yes,2023-12-14,"Late Delivery",1214.42
3921,33706,Yes,2024-09-06,"Changed Mind",349.16
3922,23536,Yes,2024-06-21,"Late Delivery",378.52
3923,38464,Yes,2023-10-01,Damaged,731.76
3924,25804,Yes,2023-12-11,"Wrong Item",441.85
3925,19752,Yes,2025-06-30,"Late Delivery",408.68
3926,18468,Yes,2025-09-29,Damaged,293.08
3927,3269,Yes,2024-06-10,"Faulty Product",1282.23
3928,8037,Yes,2022-11-16,"Wrong Item",1361.11
3929,9672,Yes,2023-08-14,Damaged,766.51
3930,37302,Yes,2024-09-02,"Faulty Product",719.23
3931,45168,Yes,2022-05-05,"Late Delivery",120.22
3932,37789,Yes,2025-02-02,"Changed Mind",564.82
3933,31364,Yes,2025-08-21,"Changed Mind",941.29
3934,16512,Yes,2023-08-03,"Changed Mind",187.70
3935,16156,Yes,2025-12-24,Damaged,344.00
3936,32331,Yes,2023-10-25,"Wrong Item",835.13
3937,21147,Yes,2025-08-12,"Faulty Product",879.57
3938,45376,Yes,2022-08-16,Damaged,496.11
3939,8793,Yes,2025-12-28,"Changed Mind",519.77
3940,48322,Yes,2025-12-23,"Changed Mind",1456.31
3941,48694,Yes,2024-01-10,"Faulty Product",792.17
3942,9,Yes,2023-03-13,"Wrong Item",1375.58
3943,37533,Yes,2022-08-16,"Faulty Product",847.29
3944,20358,Yes,2024-01-24,"Faulty Product",1326.45
3945,35968,Yes,2022-03-31,Damaged,204.08
3946,31550,Yes,2025-03-31,"Faulty Product",707.17
3947,37472,Yes,2025-12-10,Damaged,98.57
3948,43551,Yes,2023-07-22,Damaged,393.42
3949,47793,Yes,2022-11-24,Damaged,1021.71
3950,35933,Yes,2025-08-01,"Late Delivery",436.77
3951,28441,Yes,2023-07-06,"Faulty Product",262.75
3952,49524,Yes,2022-08-18,"Changed Mind",1240.55
3953,14764,Yes,2024-12-29,"Late Delivery",1175.85
3954,37808,Yes,2023-11-09,"Changed Mind",884.58
3955,46486,Yes,2025-05-01,Damaged,1648.59
3956,39594,Yes,2025-11-13,"Late Delivery",407.89
3957,4322,Yes,2024-11-21,Damaged,501.03
3958,8337,Yes,2023-09-22,"Faulty Product",406.83
3959,36881,Yes,2023-12-10,Damaged,1278.78
3960,44816,Yes,2024-06-11,"Late Delivery",143.44
3961,48543,Yes,2023-10-27,"Faulty Product",86.91
3962,41868,Yes,2025-07-09,"Changed Mind",1432.89
3963,49593,Yes,2024-08-22,"Late Delivery",716.61
3964,49145,Yes,2025-12-26,"Wrong Item",617.59
3965,45357,Yes,2023-09-10,"Changed Mind",360.13
3966,43800,Yes,2022-02-07,"Faulty Product",82.37
3967,46483,Yes,2022-09-16,"Faulty Product",628.47
3968,27789,Yes,2024-11-11,"Faulty Product",286.35
3969,7965,Yes,2025-11-03,"Late Delivery",847.61
3970,48903,Yes,2022-05-13,"Wrong Item",471.18
3971,24359,Yes,2024-06-20,"Faulty Product",32.66
3972,29124,Yes,2023-12-06,"Wrong Item",304.68
3973,13783,Yes,2025-08-25,"Late Delivery",807.48
3974,32019,Yes,2024-12-01,"Changed Mind",417.70
3975,13654,Yes,2025-09-12,"Wrong Item",586.20
3976,44390,Yes,2024-10-18,"Changed Mind",815.42
3977,9002,Yes,2023-12-10,Damaged,77.46
3978,45227,Yes,2023-07-30,Damaged,399.85
3979,27764,Yes,2025-10-10,Damaged,70.42
3980,14338,Yes,2025-08-20,"Wrong Item",1130.52
3981,24436,Yes,2022-12-13,"Changed Mind",838.78
3982,38349,Yes,2022-05-17,"Changed Mind",318.09
3983,14526,Yes,2022-06-14,"Late Delivery",748.00
3984,42843,Yes,2022-03-12,"Changed Mind",560.24
3985,14915,Yes,2022-06-25,"Wrong Item",241.65
3986,14428,Yes,2022-04-27,"Faulty Product",1504.99
3987,46075,Yes,2025-12-25,"Changed Mind",202.48
3988,43663,Yes,2024-06-03,"Wrong Item",852.84
3989,1466,Yes,2025-06-21,"Changed Mind",789.20
3990,46854,Yes,2025-09-27,"Wrong Item",1430.89
3991,20683,Yes,2022-10-01,"Changed Mind",305.69
3992,46180,Yes,2022-03-18,"Changed Mind",281.43
3993,49871,Yes,2025-03-27,Damaged,557.38
3994,40782,Yes,2025-04-04,Damaged,1157.19
3995,4336,Yes,2024-11-24,"Late Delivery",1242.75
3996,41457,Yes,2022-12-10,"Faulty Product",977.79
3997,163,Yes,2025-10-13,Damaged,1269.62
3998,4559,Yes,2023-08-24,"Changed Mind",175.28
3999,9697,Yes,2023-03-30,"Faulty Product",778.77
4000,7346,Yes,2023-03-09,"Changed Mind",850.17
4001,11130,Yes,2023-01-28,Damaged,372.71
4002,2504,Yes,2024-05-08,Damaged,107.34
4003,6432,Yes,2024-10-01,"Changed Mind",250.14
4004,44551,Yes,2024-12-07,"Faulty Product",593.62
4005,43657,Yes,2024-11-04,"Faulty Product",1008.59
4006,22193,Yes,2024-07-04,"Late Delivery",124.00
4007,2924,Yes,2024-07-18,"Changed Mind",479.98
4008,43831,Yes,2023-07-16,"Changed Mind",647.39
4009,22569,Yes,2024-08-19,Damaged,545.51
4010,13114,Yes,2023-08-10,"Faulty Product",39.13
4011,9715,Yes,2024-08-20,"Wrong Item",780.34
4012,1149,Yes,2025-02-09,"Changed Mind",858.29
4013,44744,Yes,2023-09-12,"Wrong Item",817.74
4014,18372,Yes,2023-09-04,"Faulty Product",160.02
4015,44410,Yes,2022-03-07,"Changed Mind",531.92
4016,21882,Yes,2023-09-19,"Late Delivery",1430.42
4017,21622,Yes,2025-12-18,"Changed Mind",416.34
4018,43327,Yes,2022-11-17,Damaged,853.28
4019,48598,Yes,2022-02-07,"Faulty Product",298.49
4020,520,Yes,2022-08-03,"Faulty Product",1023.92
4021,2138,Yes,2022-12-01,"Changed Mind",1245.56
4022,41208,Yes,2023-11-23,"Faulty Product",1704.19
4023,20937,Yes,2022-12-20,"Faulty Product",497.60
4024,36321,Yes,2022-07-22,"Faulty Product",677.68
4025,36104,Yes,2023-09-29,"Changed Mind",570.41
4026,13407,Yes,2022-12-21,"Wrong Item",1370.49
4027,37873,Yes,2025-01-09,"Faulty Product",211.75
4028,11035,Yes,2022-03-25,"Changed Mind",202.70
4029,13066,Yes,2022-09-28,"Wrong Item",1274.55
4030,38467,Yes,2025-09-28,"Late Delivery",507.17
4031,22298,Yes,2022-07-23,Damaged,1539.69
4032,3704,Yes,2023-12-24,"Late Delivery",510.99
4033,19930,Yes,2023-12-28,Damaged,1179.24
4034,39480,Yes,2023-01-27,"Wrong Item",638.39
4035,14431,Yes,2025-09-15,"Changed Mind",911.74
4036,16740,Yes,2023-12-28,Damaged,1093.93
4037,42804,Yes,2022-12-23,Damaged,846.92
4038,42907,Yes,2025-11-13,"Late Delivery",250.74
4039,21975,Yes,2022-02-12,"Wrong Item",419.05
4040,18925,Yes,2025-06-14,"Faulty Product",753.68
4041,39771,Yes,2025-10-18,"Late Delivery",484.73
4042,30355,Yes,2023-11-05,"Changed Mind",824.74
4043,33361,Yes,2025-11-27,"Faulty Product",480.27
4044,1019,Yes,2022-07-28,"Changed Mind",186.79
4045,8792,Yes,2022-12-09,"Late Delivery",872.83
4046,47534,Yes,2022-09-05,"Late Delivery",911.59
4047,34447,Yes,2023-04-02,"Late Delivery",635.96
4048,32942,Yes,2025-06-20,"Faulty Product",900.24
4049,8299,Yes,2025-01-09,Damaged,495.59
4050,29305,Yes,2022-07-10,"Late Delivery",730.14
4051,42805,Yes,2022-11-28,"Late Delivery",401.33
4052,22623,Yes,2023-08-20,"Changed Mind",1779.75
4053,12511,Yes,2025-05-24,Damaged,959.28
4054,38149,Yes,2022-10-07,"Late Delivery",597.74
4055,19929,Yes,2022-07-15,"Wrong Item",616.91
4056,8374,Yes,2022-04-06,"Changed Mind",757.70
4057,28734,Yes,2024-04-08,"Faulty Product",574.41
4058,14826,Yes,2023-09-01,"Changed Mind",289.08
4059,37462,Yes,2022-11-17,"Late Delivery",140.27
4060,35057,Yes,2022-08-27,"Faulty Product",985.17
4061,26407,Yes,2025-10-31,"Faulty Product",275.61
4062,20573,Yes,2025-01-01,"Faulty Product",1152.99
4063,32145,Yes,2025-11-04,"Faulty Product",418.26
4064,39175,Yes,2022-09-11,"Late Delivery",692.74
4065,44511,Yes,2025-10-22,"Faulty Product",365.56
4066,22184,Yes,2022-06-05,"Late Delivery",956.94
4067,21802,Yes,2023-03-22,"Changed Mind",1186.23
4068,37084,Yes,2022-12-05,"Wrong Item",468.01
4069,20230,Yes,2022-09-30,"Late Delivery",436.71
4070,8866,Yes,2022-03-30,"Changed Mind",1381.36
4071,43639,Yes,2022-07-26,"Changed Mind",232.19
4072,29916,Yes,2025-02-05,"Faulty Product",567.58
4073,12158,Yes,2022-08-18,Damaged,328.39
4074,29529,Yes,2024-04-25,"Late Delivery",925.83
4075,37243,Yes,2024-06-19,"Wrong Item",366.57
4076,34349,Yes,2025-11-30,"Faulty Product",1135.88
4077,22182,Yes,2023-09-10,Damaged,900.96
4078,8570,Yes,2025-04-11,"Faulty Product",1219.86
4079,27891,Yes,2023-01-05,"Faulty Product",374.05
4080,28723,Yes,2023-03-13,Damaged,1104.04
4081,16834,Yes,2025-10-03,Damaged,543.40
4082,9371,Yes,2023-07-26,"Faulty Product",456.10
4083,19487,Yes,2022-07-11,"Faulty Product",891.16
4084,17228,Yes,2024-04-01,Damaged,99.23
4085,23883,Yes,2025-05-25,Damaged,741.85
4086,3401,Yes,2025-08-12,"Wrong Item",947.94
4087,15510,Yes,2022-11-09,Damaged,1146.41
4088,42770,Yes,2022-12-30,"Faulty Product",920.98
4089,35547,Yes,2025-12-26,"Late Delivery",353.50
4090,49750,Yes,2025-06-22,"Faulty Product",53.78
4091,40008,Yes,2024-07-13,"Faulty Product",1227.64
4092,7209,Yes,2025-04-22,"Changed Mind",1465.03
4093,19228,Yes,2022-09-19,"Wrong Item",314.70
4094,37582,Yes,2025-12-19,Damaged,802.97
4095,16430,Yes,2023-05-01,"Changed Mind",1011.69
4096,26114,Yes,2023-04-07,"Late Delivery",335.76
4097,15724,Yes,2024-05-28,"Wrong Item",429.34
4098,30229,Yes,2025-03-27,"Faulty Product",958.81
4099,31275,Yes,2024-05-03,"Late Delivery",1152.32
